clip,vehicle_id,terminal_event_id,original_event_description,vlm_events_for_pipeline,vlm_change_type,change_action,change_reason,removed_event,added_event,event_changed_flag
3894,365670886,4882303786103432935,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3895,460126901,4882303786103429379,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3895,460126901,4882303786103429379,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3895,460126901,4882303786103429379,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3896,388775883,4882303786103423985,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3897,443717449,4882303786103417198,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3897,443717449,4882303786103417198,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3898,523824244,4882303786103406560,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3899,511465936,4882303786103395484,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3900,437380121,4882303786103392019,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3901,454260123,4882303786103391394,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3902,523824244,4882303786103390370,v_distraction,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_distraction,,1
3902,523824244,4882303786103390370,v_distraction,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
3903,524598261,4882303786103386717,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3903,524598261,4882303786103386717,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3904,336854753,4882303786103384653,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3905,453948326,4882303786103384291,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
3906,507301777,4882303786103383724,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3907,416296124,4882303786103380877,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3908,337268755,4882303786103372005,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3909,429536893,4882303786103364474,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3910,334008589,4882303786103360576,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
3911,509636557,4882303786103347911,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3912,365598486,4882303786103347273,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3913,511466682,4882303786103336995,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3914,511468560,4882303786103321717,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3914,511468560,4882303786103321717,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3915,366751690,4882303786103311843,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3915,366751690,4882303786103311843,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3916,373272248,4882303786103302525,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3917,511893849,4882303786103282067,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3917,511893849,4882303786103282067,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3918,464367957,4882303786103278257,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3918,464367957,4882303786103278257,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3918,464367957,4882303786103278257,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3919,511471809,4882303786103263321,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3920,366763791,4882303786103253584,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3921,334148753,4882303786103231633,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3922,409223544,4882303786103200840,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3923,322784039,4882303786103176507,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3924,458886154,4882303786103171922,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3925,442548435,4882303786103142937,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3926,509637621,4882303786103137664,PER,[],review_only,no_change,review_only found nothing new to add,,,0
3927,453948326,4882303786103135778,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3928,512994171,4882303786103129786,dHDG,['v_smoke'],new_context_added,added,new_context_added added extra VLM context,,v_smoke,1
3929,511633709,4882303786103116104,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3929,511633709,4882303786103116104,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3930,454260123,4882303786103107588,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3930,454260123,4882303786103107588,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3931,334148753,4882303786103098013,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3932,322641484,4882303786103097969,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3933,334723632,4882303786103089670,v_distraction,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
3933,334723632,4882303786103089670,v_distraction,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",refined,added,refined added extra VLM context,,v_phone,1
3934,322784039,4882303786103085927,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
3935,442548435,4882303786103077956,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3936,511461222,4882303786103063497,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3937,333545827,4882303786103054532,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3938,443744270,4882303786103049054,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
3939,454270937,4882303786103005192,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3940,511879208,4882303786103004814,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3940,511879208,4882303786103004814,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3941,443744270,4882303786102990536,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3941,443744270,4882303786102990536,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3942,334008589,4882303786102978284,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3943,322784039,4882303786102971277,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3944,334723632,4882303786102968972,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3945,443744270,4882303786102963627,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3946,333212161,4882303786102947351,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3947,507451763,4882303786102944294,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3948,509637948,4882303786102941336,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3949,523824244,4882303786102937346,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
3950,518311941,4882303786102933887,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3951,511472023,4882303786102932386,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3952,518312065,4882303786102921493,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3953,458181322,4882303786102913650,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3953,458181322,4882303786102913650,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3954,334723632,4882303786102909392,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3955,333585410,4882303786102907489,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3956,453885405,4882303786102901530,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3957,511642605,4882303786102886980,Ign ON,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3958,523821830,4882303786102878447,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3958,523821830,4882303786102878447,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3958,523821830,4882303786102878447,Ign ON,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3959,518867282,4882303786102872973,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3960,443385724,4882303786102854150,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3960,443385724,4882303786102854150,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3961,443657921,4882303786102845765,PER,"['SEATBELT_D_OFF', 'v_fatigue']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3961,443657921,4882303786102845765,PER,"['SEATBELT_D_OFF', 'v_fatigue']",new_context_added,added,new_context_added added extra VLM context,,v_fatigue,1
3962,523824244,4882303786102820849,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
3963,429576946,4882303786102812226,Ign ON,['v_distraction'],new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3964,513225962,4882303786102809175,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3965,460126901,4882303786102805700,v_fatigue,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
3965,460126901,4882303786102805700,v_fatigue,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
3965,460126901,4882303786102805700,v_fatigue,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
3966,509637652,4882303786102795716,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3967,452460611,4882303786102774756,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3968,443744270,4882303786102773176,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3969,443744270,4882303786102771245,v_fatigue,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
3969,443744270,4882303786102771245,v_fatigue,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
3970,460126901,4882303786102762200,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3970,460126901,4882303786102762200,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3970,460126901,4882303786102762200,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3971,524598261,4882303786102728447,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3971,524598261,4882303786102728447,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
3972,334723632,4882303786102725986,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
3973,416296124,4882303786102723205,v_cam_covered,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3974,365670886,4882303786102722986,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3975,336854753,4882303786102707094,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3976,317984514,4882303786102684167,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
3977,512989545,4882303786102684048,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3977,512989545,4882303786102684048,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3978,411962094,4882303786102678277,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3979,365598486,4882303786102674684,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3980,333584194,4882303786102656012,v_distraction,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_distraction,,1
3980,333584194,4882303786102656012,v_distraction,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
3981,317984514,4882303786102653304,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3982,308058091,4882303786102647127,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3983,509637926,4882303786102645409,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3984,511465936,4882303786102634233,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
3985,524598614,4882303786102624488,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3986,333584194,4882303786102614893,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3987,443744270,4882303786102585634,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3988,443744270,4882303786102579814,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
3989,388775883,4882303786102574753,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
3990,509637851,4882303786102552128,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3991,512980905,4882303786102548217,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3992,334008589,4882303786102547676,v_yawn,"['SEATBELT_D_OFF', 'v_fatigue']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
3992,334008589,4882303786102547676,v_yawn,"['SEATBELT_D_OFF', 'v_fatigue']",refined,added,refined added extra VLM context,,v_fatigue,1
3993,523824244,4882303786102501202,v_eye_closed,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
3994,443717449,4882303786102493663,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3995,509637769,4882303786102482937,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
3996,458886154,4882303786102475716,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
3997,443744270,4882303786102456836,v_fatigue,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
3997,443744270,4882303786102456836,v_fatigue,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
3998,443744270,4882303786102456022,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
3999,512990207,4882303786102445310,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4000,512994171,4882303786102409616,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4000,512994171,4882303786102409616,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4001,523823573,4882303786102408609,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4002,511633709,4882303786102403967,dHDG,['v_distraction'],new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4003,322641484,4882303786102398584,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4004,523822248,4882303786102394381,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4005,523824244,4882303786102378368,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4006,333545827,4882303786102377783,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
4007,523824244,4882303786102371529,v_eye_closed,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_eye_closed,,1
4008,334008589,4882303786102352935,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
4008,334008589,4882303786102352935,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
4009,443744270,4882303786102345402,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4010,322785930,4882303786102345108,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4011,464868635,4882303786102341841,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4012,511879208,4882303786102340210,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4013,511466682,4882303786102337033,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4014,365321388,4882303786102317837,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4014,365321388,4882303786102317837,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4015,334008589,4882303786102314556,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4016,524596949,4882303786102313561,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4017,322784039,4882303786102310946,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4018,507271653,4882303786102306231,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4019,334723632,4882303786102303918,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4020,435288506,4882303786102296520,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4021,518312835,4882303786102287996,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4022,523824244,4882303786102283426,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
4023,317984438,4882303786102271658,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4024,459503546,4882303786102264764,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4025,317984438,4882303786102252803,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4025,317984438,4882303786102252803,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4025,317984438,4882303786102252803,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4026,334148753,4882303786102238717,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4026,334148753,4882303786102238717,Ign ON,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4027,518312065,4882303786102229745,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4028,429536893,4882303786102220614,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4029,459505768,4882303786102207218,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4030,429576946,4882303786102204586,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
4031,509636557,4882303786102191949,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4032,511472023,4882303786102188924,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4033,350179842,4882303786102186860,PER,['v_phone'],new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4034,464397351,4882303786102172750,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4035,523824244,4882303786102162481,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4036,333211468,4882303786102159578,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4037,518311941,4882303786102151422,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4038,511642605,4882303786102151174,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4039,229817878,4882303786102149438,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4040,464868635,4882303786102135195,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4041,366751690,4882303786102125053,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4042,453948326,4882303786102112368,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4043,460126901,4882303786102099347,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4043,460126901,4882303786102099347,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4043,460126901,4882303786102099347,dHDG,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4044,333545827,4882303786102087121,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4045,460126901,4882303786102080499,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
4046,511471809,4882303786102077825,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4046,511471809,4882303786102077825,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4046,511471809,4882303786102077825,PER,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4047,334008589,4882303786102056257,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
4047,334008589,4882303786102056257,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
4048,523824244,4882303786102047532,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4049,336854753,4882303786102047157,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4050,523824244,4882303786102044091,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
4051,333211468,4882303786102034176,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4052,467597649,4882303786101978457,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4052,467597649,4882303786101978457,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
4053,411962094,4882303786101965750,Ign ON,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4054,511468560,4882303786101954725,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
4054,511468560,4882303786101954725,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
4055,523822117,4882303786101947742,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4056,322784039,4882303786101946444,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4057,454270937,4882303786101944524,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
4058,333545827,4882303786101944276,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
4058,333545827,4882303786101944276,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
4059,509637926,4882303786101941850,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4060,523823521,4882303786101941411,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4061,334008589,4882303786101937548,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
4061,334008589,4882303786101937548,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
4062,334723632,4882303786101934659,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
4063,509637948,4882303786101926502,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4064,458181322,4882303786101920720,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
4065,317984514,4882303786101899947,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
